account_id,customer_id,bank_name,account_type,balance,open_date
ACC0001115,CUST0002946,Standard Chartered,Credit,337107.5,2019-10-25
ACC0001116,CUST0002086,Citibank,Current,378636.38,2021-07-05
ACC0001117,CUST0000062,Citibank,Credit,36670.26,2019-02-21
ACC0001118,CUST0000714,Citibank,Current,300078.49,2021-10-05
ACC0001119,CUST0000154,First Bank Nigeria,Savings,263991.29,2024-07-27
ACC0001120,CUST0000684,First Bank Nigeria,Credit,466168.34,2018-08-18
ACC0001121,CUST0001648,Standard Chartered,Savings,373679.92,2020-05-05
ACC0001122,CUST0000798,Citibank,Current,207773.71,2018-04-26
ACC0001123,CUST0001432,First Bank Nigeria,Current,373378.4,2020-02-11
ACC0001124,CUST0002695,UBA,Savings,88293.93,2024-03-10
ACC0001125,CUST0002829,First Bank Nigeria,Current,312784.53,2018-12-27
ACC0001126,CUST0002151,Barclays,Current,279485.36,2018-09-21
ACC0001127,CUST0000340,Standard Chartered,Savings,354709.53,2024-05-30
ACC0001128,CUST0000827,Access Bank,Current,137588.67,2022-01-31
ACC0001129,CUST0000807,Barclays,Credit,485076.87,2018-08-26
ACC0001130,CUST0002742,Standard Chartered,Current,430791.89,2018-08-12
ACC0001131,CUST0002950,UBA,Current,342036.24,2024-03-22
ACC0001132,CUST0002975,HSBC,Savings,295860.73,2020-07-24
ACC0001133,CUST0001727,Citibank,Savings,362762.02,2024-03-02
ACC0001134,CUST0000230,Access Bank,Savings,27088.43,2022-08-24
ACC0001135,CUST0002165,JPMorgan Chase,Savings,192527.01,2024-03-04
ACC0001136,CUST0000681,First Bank Nigeria,Savings,466179.75,2020-03-01
ACC0001137,CUST0000890,HSBC,Current,261951.42,2023-06-19
ACC0001138,CUST0000537,First Bank Nigeria,Credit,160829.65,2020-03-21
ACC0001139,CUST0001141,Standard Chartered,Current,51941.98,2023-06-10
ACC0001140,CUST0002789,First Bank Nigeria,Credit,254119.64,2020-09-20
ACC0001141,CUST0001103,HSBC,Savings,96800.4,2021-11-29
ACC0001142,CUST0002755,Barclays,Savings,32199.31,2023-11-11
ACC0001143,CUST0000365,HSBC,Credit,31724.67,2018-07-04
ACC0001144,CUST0000759,Standard Chartered,Savings,52318.79,2021-10-21
ACC0001145,CUST0001952,First Bank Nigeria,Current,357860.0,2019-10-29
ACC0001146,CUST0000196,Access Bank,Current,468185.18,2023-03-31
ACC0001147,CUST0001049,UBA,Savings,116873.42,2018-08-13
ACC0001148,CUST0001560,Standard Chartered,Credit,12704.28,2021-10-02
ACC0001149,CUST0001525,Access Bank,Savings,36294.56,2021-10-29
ACC0001150,CUST0002250,JPMorgan Chase,Savings,177011.29,2020-03-13
ACC0001151,CUST0002767,HSBC,Savings,50513.19,2023-11-17
ACC0001152,CUST0000225,Access Bank,Savings,93688.55,2020-12-15
ACC0001153,CUST0000775,Barclays,Savings,448909.96,2021-07-26
ACC0001154,CUST0000724,JPMorgan Chase,Credit,101808.01,2024-09-02
ACC0001155,CUST0002233,HSBC,Savings,479645.74,2023-07-09
ACC0001156,CUST0001368,JPMorgan Chase,Current,318655.32,2023-07-05
ACC0001157,CUST0002806,Access Bank,Savings,335780.63,2019-01-23
ACC0001158,CUST0001539,JPMorgan Chase,Savings,347053.85,2019-07-20
ACC0001159,CUST0002246,JPMorgan Chase,Credit,471672.66,2018-03-11
ACC0001160,CUST0001921,HSBC,Current,443748.25,2018-07-21
ACC0001161,CUST0001530,Standard Chartered,Current,485862.53,2022-11-05
ACC0001162,CUST0002287,UBA,Credit,395887.8,2019-04-07
ACC0001163,CUST0001437,UBA,Savings,84538.52,2019-09-05
ACC0001164,CUST0002875,Citibank,Credit,18882.85,2022-03-17
ACC0001165,CUST0000759,Citibank,Credit,422412.41,2024-09-09
ACC0001166,CUST0002910,Access Bank,Credit,154524.41,2020-11-18
ACC0001167,CUST0001876,JPMorgan Chase,Current,472834.14,2019-05-21
ACC0001168,CUST0001450,First Bank Nigeria,Savings,292010.37,2018-03-05
ACC0001169,CUST0001245,UBA,Current,161173.31,2022-11-10
ACC0001170,CUST0001277,UBA,Credit,89267.76,2024-02-23
ACC0001171,CUST0002588,Barclays,Current,30633.85,2022-10-17
ACC0001172,CUST0000170,JPMorgan Chase,Current,219480.07,2018-03-20
ACC0001173,CUST0000974,Barclays,Credit,262787.45,2019-10-18
ACC0001174,CUST0001821,JPMorgan Chase,Credit,236268.93,2024-04-27
ACC0001175,CUST0001473,JPMorgan Chase,Credit,385962.98,2020-09-24
ACC0001176,CUST0001161,HSBC,Current,372724.17,2023-01-20
ACC0001177,CUST0000472,Standard Chartered,Savings,419535.22,2021-06-12
ACC0001178,CUST0002177,HSBC,Credit,267484.21,2019-04-26
ACC0001179,CUST0002418,HSBC,Credit,187035.66,2022-01-18
ACC0001180,CUST0002468,First Bank Nigeria,Current,69541.58,2022-01-23
ACC0001181,CUST0002317,Standard Chartered,Savings,465217.55,2018-06-16
ACC0001182,CUST0000799,Barclays,Current,272561.49,2023-05-21
ACC0001183,CUST0000334,Barclays,Savings,207003.41,2021-04-08
ACC0001184,CUST0001152,UBA,Credit,220221.54,2022-10-15
ACC0001185,CUST0001319,UBA,Credit,250631.54,2023-01-14
ACC0001186,CUST0001855,Barclays,Current,387950.5,2024-12-05
ACC0001187,CUST0000059,Citibank,Savings,461017.88,2018-11-03
ACC0001188,CUST0001584,Access Bank,Credit,17381.13,2018-04-26
ACC0001189,CUST0002444,Citibank,Current,349008.09,2019-06-05
ACC0001190,CUST0001277,UBA,Current,55320.23,2023-06-28
ACC0001191,CUST0000993,UBA,Savings,413597.75,2023-11-23
ACC0001192,CUST0001964,First Bank Nigeria,Current,370559.38,2020-01-15
ACC0001193,CUST0002790,Access Bank,Credit,473558.03,2019-05-15
ACC0001194,CUST0000337,Citibank,Credit,53458.98,2022-10-08
ACC0001195,CUST0001152,Access Bank,Current,365215.04,2024-12-01
ACC0001196,CUST0000722,Access Bank,Current,10158.95,2019-11-26
ACC0001197,CUST0001880,Standard Chartered,Credit,322493.54,2020-06-26
ACC0001198,CUST0000978,First Bank Nigeria,Current,170882.95,2023-05-15
ACC0001199,CUST0002779,HSBC,Current,27256.64,2018-11-12
ACC0001200,CUST0001499,Barclays,Credit,248469.95,2018-09-06
ACC0001201,CUST0000608,JPMorgan Chase,Current,488806.55,2018-02-22
ACC0001202,CUST0002347,Access Bank,Current,83390.88,2022-06-26
ACC0001203,CUST0001938,HSBC,Savings,225766.65,2022-04-27
ACC0001204,CUST0000054,JPMorgan Chase,Current,234610.82,2024-01-22
ACC0001205,CUST0000612,HSBC,Savings,82751.74,2019-08-15
ACC0001206,CUST0002121,Access Bank,Credit,27997.92,2022-03-23
ACC0001207,CUST0002389,Citibank,Current,220422.4,2018-11-07
ACC0001208,CUST0002312,UBA,Savings,306059.0,2018-10-17
ACC0001209,CUST0000429,Standard Chartered,Savings,81131.25,2022-04-15
ACC0001210,CUST0001750,Citibank,Current,452412.25,2021-09-19
ACC0001211,CUST0001572,Barclays,Credit,433378.4,2021-06-07
ACC0001212,CUST0001338,JPMorgan Chase,Savings,82853.08,2021-10-16
ACC0001213,CUST0000840,UBA,Credit,204647.88,2021-07-27
ACC0001214,CUST0001828,First Bank Nigeria,Current,388130.02,2022-11-15
ACC0001215,CUST0000882,Citibank,Savings,260517.4,2023-12-28
ACC0001216,CUST0001826,Citibank,Savings,420022.51,2018-08-07
ACC0001217,CUST0000289,HSBC,Current,256620.35,2019-09-15
ACC0001218,CUST0002555,Access Bank,Current,195406.5,2018-11-24
ACC0001219,CUST0000125,Access Bank,Current,473871.27,2023-05-18
ACC0001220,CUST0000804,Standard Chartered,Credit,249075.86,2022-10-04
ACC0001221,CUST0000540,Access Bank,Savings,489162.78,2020-08-26
ACC0001222,CUST0002146,First Bank Nigeria,Current,336592.28,2024-01-11
ACC0001223,CUST0002207,HSBC,Savings,88122.35,2019-04-28
ACC0001224,CUST0000326,Citibank,Credit,477826.69,2022-02-28
ACC0001225,CUST0000074,JPMorgan Chase,Current,194649.09,2019-03-08
ACC0001226,CUST0000479,First Bank Nigeria,Current,427582.37,2024-04-21
ACC0001227,CUST0002289,Citibank,Credit,450932.93,2024-06-16
ACC0001228,CUST0001893,Citibank,Current,391359.08,2019-01-20
ACC0001229,CUST0000289,Standard Chartered,Credit,279833.61,2018-09-23
ACC0001230,CUST0001484,Barclays,Credit,50030.2,2019-01-01
ACC0001231,CUST0000266,JPMorgan Chase,Current,126263.8,2024-04-09
ACC0001232,CUST0000708,Citibank,Savings,116364.29,2018-09-06
ACC0001233,CUST0000574,Standard Chartered,Current,241655.08,2018-04-06
ACC0001234,CUST0002551,JPMorgan Chase,Current,338233.25,2019-04-07
ACC0001235,CUST0002262,Standard Chartered,Savings,100417.67,2020-07-01
ACC0001236,CUST0001964,First Bank Nigeria,Savings,302484.8,2019-07-22
ACC0001237,CUST0002294,JPMorgan Chase,Savings,308922.13,2018-09-29
ACC0001238,CUST0000561,JPMorgan Chase,Credit,343597.71,2020-12-18
ACC0001239,CUST0002966,Barclays,Savings,184240.84,2018-07-03
ACC0001240,CUST0002992,Citibank,Savings,361171.35,2024-02-17
ACC0001241,CUST0001438,UBA,Savings,424487.88,2019-12-29
ACC0001242,CUST0002769,Standard Chartered,Savings,36988.14,2023-10-26
ACC0001243,CUST0000011,JPMorgan Chase,Savings,77812.53,2020-11-04
ACC0001244,CUST0000326,Standard Chartered,Current,187797.75,2018-08-26
ACC0001245,CUST0001110,Access Bank,Credit,115359.07,2021-06-13
ACC0001246,CUST0002940,Standard Chartered,Credit,146141.37,2018-02-11
ACC0001247,CUST0002644,First Bank Nigeria,Current,345568.71,2023-05-19
ACC0001248,CUST0002027,First Bank Nigeria,Current,400289.63,2018-06-23
ACC0001249,CUST0001625,Citibank,Current,257812.89,2023-07-12
ACC0001250,CUST0001870,Citibank,Savings,92785.59,2018-03-24
ACC0001251,CUST0002471,Barclays,Credit,276469.36,2022-10-20
ACC0001252,CUST0000271,JPMorgan Chase,Savings,182558.47,2018-10-31
ACC0001253,CUST0000472,JPMorgan Chase,Savings,289543.93,2023-06-03
ACC0001254,CUST0002286,HSBC,Savings,34310.92,2024-09-23
ACC0001255,CUST0001198,UBA,Credit,33644.32,2019-04-16
ACC0001256,CUST0000045,Access Bank,Current,376315.73,2020-07-21
ACC0001257,CUST0002238,JPMorgan Chase,Savings,190898.75,2023-08-08
ACC0001258,CUST0001441,JPMorgan Chase,Credit,116488.2,2020-08-23
ACC0001259,CUST0001521,Standard Chartered,Current,364246.2,2023-10-18
ACC0001260,CUST0002495,Barclays,Savings,94470.86,2024-10-19
ACC0001261,CUST0002784,UBA,Credit,251156.6,2021-07-12
ACC0001262,CUST0000299,Standard Chartered,Savings,49572.99,2024-11-17
ACC0001263,CUST0000055,First Bank Nigeria,Savings,266940.63,2021-09-12
ACC0001264,CUST0001638,Standard Chartered,Current,347406.16,2021-04-02
ACC0001265,CUST0000799,Access Bank,Savings,98960.26,2018-10-05
ACC0001266,CUST0001914,First Bank Nigeria,Credit,184311.8,2021-10-01
ACC0001267,CUST0002506,Citibank,Credit,282052.77,2019-09-16
ACC0001268,CUST0000297,UBA,Savings,382031.78,2024-03-29
ACC0001269,CUST0001850,Standard Chartered,Current,355509.96,2019-02-21
ACC0001270,CUST0000680,Barclays,Current,139995.68,2018-08-19
ACC0001271,CUST0001751,Standard Chartered,Credit,242611.58,2024-10-07
ACC0001272,CUST0000333,Access Bank,Savings,233524.94,2024-12-04
ACC0001273,CUST0001078,Access Bank,Current,293666.03,2023-04-08
ACC0001274,CUST0002426,Barclays,Credit,112818.07,2022-03-18
ACC0001275,CUST0001645,UBA,Credit,333942.08,2024-08-02
ACC0001276,CUST0001366,Barclays,Savings,42395.98,2023-02-07
ACC0001277,CUST0001062,Citibank,Savings,83396.55,2019-08-11
ACC0001278,CUST0000521,UBA,Savings,380104.05,2023-10-20
ACC0001279,CUST0002402,Citibank,Credit,146781.37,2021-11-17
ACC0001280,CUST0002348,Barclays,Credit,459392.02,2022-02-21
ACC0001281,CUST0000675,First Bank Nigeria,Credit,314476.61,2024-07-24
ACC0001282,CUST0002449,First Bank Nigeria,Savings,180825.83,2021-10-26
ACC0001283,CUST0002285,Citibank,Current,200711.01,2023-09-11
ACC0001284,CUST0002357,JPMorgan Chase,Current,62666.72,2018-02-27
ACC0001285,CUST0000831,HSBC,Current,161519.14,2022-04-15
ACC0001286,CUST0000531,Citibank,Current,34900.14,2019-12-21
ACC0001287,CUST0000664,Standard Chartered,Savings,451657.86,2020-01-21
ACC0001288,CUST0000635,Citibank,Savings,464215.33,2022-10-04
ACC0001289,CUST0001232,UBA,Credit,297438.56,2024-06-08
ACC0001290,CUST0002208,JPMorgan Chase,Current,408227.19,2020-06-25
ACC0001291,CUST0000508,Barclays,Current,293368.9,2022-12-19
ACC0001292,CUST0000341,Citibank,Current,335654.21,2022-04-09
ACC0001293,CUST0002178,First Bank Nigeria,Current,467988.54,2024-11-15
ACC0001294,CUST0001035,JPMorgan Chase,Savings,421875.95,2024-07-27
ACC0001295,CUST0000717,Citibank,Current,283192.86,2023-01-05
ACC0001296,CUST0001676,First Bank Nigeria,Current,83026.94,2023-10-01
ACC0001297,CUST0000088,UBA,Savings,412974.42,2018-06-23
ACC0001298,CUST0000906,First Bank Nigeria,Credit,433966.34,2023-04-06
ACC0001299,CUST0001524,First Bank Nigeria,Credit,189786.1,2021-12-19
ACC0001300,CUST0001449,HSBC,Current,412204.56,2024-01-30
ACC0001301,CUST0000921,HSBC,Credit,112097.54,2023-01-23
ACC0001302,CUST0001891,JPMorgan Chase,Savings,243559.32,2024-07-19
ACC0001303,CUST0001643,Barclays,Current,133695.85,2019-07-02
ACC0001304,CUST0002906,JPMorgan Chase,Credit,285275.57,2020-08-12
ACC0001305,CUST0000872,UBA,Savings,399873.76,2024-03-17
ACC0001306,CUST0002011,Citibank,Savings,355189.02,2018-09-06
ACC0001307,CUST0002342,First Bank Nigeria,Credit,260990.68,2020-09-06
ACC0001308,CUST0000749,Access Bank,Savings,424825.46,2023-11-19
ACC0001309,CUST0000748,Citibank,Current,304246.55,2023-08-09
ACC0001310,CUST0001535,First Bank Nigeria,Current,469630.68,2018-08-28
ACC0001311,CUST0000757,Barclays,Credit,366504.82,2022-09-12
ACC0001312,CUST0000482,Access Bank,Savings,466617.34,2024-08-08
ACC0001313,CUST0002925,JPMorgan Chase,Current,420748.47,2018-02-16
ACC0001314,CUST0001131,UBA,Current,201008.96,2019-06-18
ACC0001315,CUST0001191,UBA,Current,122444.15,2020-09-12
ACC0001316,CUST0001300,JPMorgan Chase,Credit,357350.28,2024-09-07
ACC0001317,CUST0002205,Access Bank,Credit,361114.26,2019-02-19
ACC0001318,CUST0001344,JPMorgan Chase,Credit,432318.19,2024-12-24
ACC0001319,CUST0000584,UBA,Credit,75402.76,2020-10-15
ACC0001320,CUST0000021,Standard Chartered,Savings,306377.78,2018-10-06
ACC0001321,CUST0000995,Citibank,Credit,481504.27,2019-08-15
ACC0001322,CUST0000303,Citibank,Savings,418015.8,2023-08-05
ACC0001323,CUST0002487,HSBC,Current,484564.08,2019-06-23
ACC0001324,CUST0002536,Standard Chartered,Credit,224871.95,2022-06-11
ACC0001325,CUST0001942,HSBC,Current,421859.58,2019-02-20
ACC0001326,CUST0000818,Citibank,Current,7788.59,2022-03-01
ACC0001327,CUST0002193,UBA,Current,498562.49,2018-06-22
ACC0001328,CUST0002278,UBA,Credit,435224.67,2024-04-08
ACC0001329,CUST0001601,JPMorgan Chase,Credit,498949.56,2018-11-27
ACC0001330,CUST0002082,JPMorgan Chase,Credit,13661.52,2022-03-06
ACC0001331,CUST0002244,Citibank,Savings,481919.83,2018-07-20
ACC0001332,CUST0001432,Access Bank,Savings,349781.78,2018-03-21
ACC0001333,CUST0000708,Standard Chartered,Savings,417553.28,2022-10-20
ACC0001334,CUST0001959,Barclays,Current,482141.12,2024-11-09
ACC0001335,CUST0001411,First Bank Nigeria,Credit,482543.72,2024-07-28
ACC0001336,CUST0001978,Citibank,Current,301238.57,2024-07-16
ACC0001337,CUST0002848,Access Bank,Savings,367534.28,2019-07-29
ACC0001338,CUST0001408,UBA,Credit,902.11,2023-01-04
ACC0001339,CUST0000483,Standard Chartered,Credit,436989.13,2019-08-13
ACC0001340,CUST0001509,Access Bank,Savings,6854.33,2022-12-23
ACC0001341,CUST0002589,JPMorgan Chase,Credit,158505.69,2021-07-28
ACC0001342,CUST0003000,Standard Chartered,Current,99833.85,2020-09-08
ACC0001343,CUST0000317,JPMorgan Chase,Credit,355475.04,2019-05-24
ACC0001344,CUST0000295,HSBC,Savings,460601.83,2023-04-18
ACC0001345,CUST0000311,Citibank,Credit,57932.2,2021-10-14
ACC0001346,CUST0000139,HSBC,Credit,227608.76,2021-07-05
ACC0001347,CUST0000477,UBA,Credit,178482.06,2019-03-07
ACC0001348,CUST0002217,Barclays,Savings,387392.88,2020-07-05
ACC0001349,CUST0001896,UBA,Current,292118.3,2021-01-06
ACC0001350,CUST0000300,First Bank Nigeria,Current,135693.48,2022-10-10
ACC0001351,CUST0001785,Access Bank,Credit,96088.94,2019-12-22
ACC0001352,CUST0002481,HSBC,Savings,494398.06,2020-07-24
ACC0001353,CUST0000756,Access Bank,Credit,13871.55,2018-07-26
ACC0001354,CUST0002828,JPMorgan Chase,Savings,130003.58,2024-07-22
ACC0001355,CUST0000640,Standard Chartered,Current,145270.03,2021-08-21
ACC0001356,CUST0000815,HSBC,Current,276874.75,2019-05-05
ACC0001357,CUST0002968,HSBC,Current,363985.06,2021-05-18
ACC0001358,CUST0001519,Standard Chartered,Current,322323.53,2020-07-27
ACC0001359,CUST0001305,HSBC,Credit,179745.91,2024-03-12
ACC0001360,CUST0001873,Barclays,Credit,156571.35,2021-09-12
ACC0001361,CUST0001084,Access Bank,Current,30059.62,2019-07-30
ACC0001362,CUST0000049,Access Bank,Savings,131345.03,2020-08-23
ACC0001363,CUST0002445,First Bank Nigeria,Credit,494846.61,2023-11-20
ACC0001364,CUST0001468,JPMorgan Chase,Current,392563.1,2024-09-20
ACC0001365,CUST0002850,First Bank Nigeria,Savings,412395.5,2020-11-17
ACC0001366,CUST0001106,Standard Chartered,Credit,350943.4,2021-11-05
ACC0001367,CUST0001842,Standard Chartered,Credit,106079.26,2021-12-17
ACC0001368,CUST0001691,JPMorgan Chase,Savings,48641.5,2022-01-22
ACC0001369,CUST0000920,Barclays,Credit,174481.48,2022-12-05
ACC0001370,CUST0001504,First Bank Nigeria,Credit,454819.46,2024-09-05
ACC0001371,CUST0002492,First Bank Nigeria,Current,316297.45,2022-08-02
ACC0001372,CUST0002828,JPMorgan Chase,Current,496395.38,2019-02-26
ACC0001373,CUST0001114,First Bank Nigeria,Current,332573.04,2022-03-13
ACC0001374,CUST0002947,Barclays,Credit,200142.18,2020-10-27
ACC0001375,CUST0001847,Barclays,Current,60038.26,2019-07-23
ACC0001376,CUST0002705,Barclays,Current,430818.49,2024-12-22
ACC0001377,CUST0002891,Standard Chartered,Current,273037.64,2022-10-10
ACC0001378,CUST0001376,First Bank Nigeria,Current,122686.3,2021-01-08
ACC0001379,CUST0000297,Access Bank,Savings,75477.7,2022-06-14
ACC0001380,CUST0000742,UBA,Savings,99889.38,2019-05-29
ACC0001381,CUST0000782,Access Bank,Current,402454.36,2020-06-25
ACC0001382,CUST0001798,UBA,Current,19278.06,2019-06-06
ACC0001383,CUST0001586,Access Bank,Current,472478.14,2023-04-14
ACC0001384,CUST0000041,UBA,Current,116675.86,2021-01-23
ACC0001385,CUST0002904,JPMorgan Chase,Savings,165289.89,2019-04-26
ACC0001386,CUST0002650,Access Bank,Savings,347793.58,2021-09-26
ACC0001387,CUST0001549,Barclays,Savings,159682.04,2021-10-30
ACC0001388,CUST0002251,HSBC,Current,51382.63,2023-08-05
ACC0001389,CUST0000227,Standard Chartered,Current,232066.12,2018-06-11
ACC0001390,CUST0002331,Standard Chartered,Current,27217.5,2022-02-28
ACC0001391,CUST0001531,Access Bank,Savings,48415.97,2019-05-05
ACC0001392,CUST0000158,JPMorgan Chase,Savings,112172.83,2019-05-08
ACC0001393,CUST0001742,First Bank Nigeria,Credit,264833.91,2020-04-09
ACC0001394,CUST0001770,JPMorgan Chase,Current,343577.42,2018-07-27
ACC0001395,CUST0002012,UBA,Savings,191882.36,2021-08-07
ACC0001396,CUST0001897,JPMorgan Chase,Savings,415125.99,2019-05-17
ACC0001397,CUST0001500,Access Bank,Credit,142549.99,2019-01-17
ACC0001398,CUST0000112,HSBC,Savings,168763.27,2023-08-11
ACC0001399,CUST0000901,Citibank,Current,450036.97,2024-12-06
ACC0001400,CUST0000567,HSBC,Current,52034.01,2022-06-25
ACC0001401,CUST0002910,HSBC,Current,54872.22,2024-10-16
ACC0001402,CUST0002478,JPMorgan Chase,Savings,198816.97,2022-08-01
ACC0001403,CUST0001688,Access Bank,Current,134084.08,2020-10-12
ACC0001404,CUST0002785,JPMorgan Chase,Credit,111639.91,2019-03-10
ACC0001405,CUST0000932,Access Bank,Savings,97634.11,2023-07-03
ACC0001406,CUST0000314,Access Bank,Current,276749.96,2023-08-07
ACC0001407,CUST0002603,Citibank,Current,407045.1,2020-02-28
ACC0001408,CUST0000910,UBA,Credit,67662.05,2022-04-11
ACC0001409,CUST0001461,UBA,Savings,148793.01,2024-07-28
ACC0001410,CUST0000051,First Bank Nigeria,Credit,372344.35,2024-07-13
ACC0001411,CUST0002919,Access Bank,Savings,474828.41,2020-08-12
ACC0001412,CUST0002658,HSBC,Savings,139837.61,2023-12-14
ACC0001413,CUST0002661,HSBC,Current,134673.91,2020-07-14
ACC0001414,CUST0001971,HSBC,Current,163842.99,2019-04-19
ACC0001415,CUST0001463,HSBC,Savings,473175.7,2019-04-13
ACC0001416,CUST0001015,Standard Chartered,Current,4141.43,2022-08-06
ACC0001417,CUST0000509,Standard Chartered,Credit,337020.4,2024-11-09
ACC0001418,CUST0002230,UBA,Credit,101007.03,2024-11-23
ACC0001419,CUST0002563,JPMorgan Chase,Current,302741.35,2019-04-09
ACC0001420,CUST0000211,JPMorgan Chase,Savings,392473.23,2019-01-22
ACC0001421,CUST0001606,Citibank,Savings,6634.39,2021-05-21
ACC0001422,CUST0002967,First Bank Nigeria,Credit,342839.15,2020-10-27
ACC0001423,CUST0001572,Citibank,Savings,100654.83,2024-06-01
ACC0001424,CUST0000908,HSBC,Current,76125.1,2022-12-18
ACC0001425,CUST0002773,Citibank,Credit,250222.51,2019-08-22
ACC0001426,CUST0000712,First Bank Nigeria,Credit,488751.25,2024-05-08
ACC0001427,CUST0001359,Citibank,Credit,10340.28,2021-01-01
ACC0001428,CUST0002221,Barclays,Current,135930.21,2023-10-11
ACC0001429,CUST0000203,UBA,Savings,410781.67,2021-01-16
ACC0001430,CUST0002377,Barclays,Savings,118375.55,2023-01-12
ACC0001431,CUST0000337,Standard Chartered,Credit,314860.43,2018-10-30
ACC0001432,CUST0001598,First Bank Nigeria,Current,149557.99,2021-10-05
ACC0001433,CUST0000265,UBA,Current,449558.22,2021-05-02
ACC0001434,CUST0002051,Barclays,Credit,378391.0,2019-10-10
ACC0001435,CUST0000329,Citibank,Current,219813.49,2019-04-02
ACC0001436,CUST0002068,Standard Chartered,Credit,489576.27,2024-11-19
ACC0001437,CUST0000911,First Bank Nigeria,Credit,295717.9,2021-12-14
ACC0001438,CUST0002016,Barclays,Credit,410823.27,2023-12-05
ACC0001439,CUST0002867,JPMorgan Chase,Savings,63497.18,2018-06-11
ACC0001440,CUST0002192,HSBC,Credit,349599.14,2019-05-19
ACC0001441,CUST0001283,First Bank Nigeria,Current,470681.84,2021-07-23
ACC0001442,CUST0001887,Barclays,Current,269942.56,2019-06-30
ACC0001443,CUST0000754,Barclays,Current,74895.36,2020-12-25
ACC0001444,CUST0000529,Access Bank,Savings,166019.92,2023-05-28
